"species_rem","degree","iteration","habitat_from","management"
5,9,5,"WD","SE"
6,4,5,"WD","SE"
23,7,5,"WD","SE"
13,4,5,"WD","SE"
51,3,5,"WD","SE"
14,16,5,"WD","SE"
36,6,5,"WD","SE"
72,8,5,"WD","SE"
48,4,5,"WD","SE"
28,22,5,"WD","SE"
9,1,5,"WD","SE"
50,4,5,"WD","SE"
90,3,6,"WD","SE"
58,2,6,"WD","SE"
32,9,6,"WD","SE"
13,4,6,"WD","SE"
49,1,6,"WD","SE"
9,1,6,"WD","SE"
14,16,6,"WD","SE"
546,1,6,"WD","SE"
36,6,6,"WD","SE"
205,2,6,"WD","SE"
44,35,6,"WD","SE"
51,3,6,"WD","SE"
82,3,6,"WD","SE"
38,5,6,"WD","SE"
41,1,6,"WD","SE"
12,9,6,"WD","SE"
36,6,6,"WD","SE"
17,5,6,"WD","SE"
5,9,6,"WD","SE"
28,22,6,"WD","SE"
47,10,6,"WD","SE"
7,24,6,"WD","SE"
33,12,6,"WD","SE"
547,1,6,"WD","SE"
52,2,6,"WD","SE"
16,6,7,"WD","SE"
38,5,7,"WD","SE"
72,8,7,"WD","SE"
51,3,7,"WD","SE"
4,9,7,"WD","SE"
5,9,7,"WD","SE"
17,5,7,"WD","SE"
547,1,7,"WD","SE"
28,22,7,"WD","SE"
205,2,7,"WD","SE"
57,9,7,"WD","SE"
76,6,7,"WD","SE"
80,10,7,"WD","SE"
71,1,7,"WD","SE"
51,3,7,"WD","SE"
548,1,7,"WD","SE"
57,9,7,"WD","SE"
47,10,7,"WD","SE"
19,8,7,"WD","SE"
36,6,7,"WD","SE"
45,7,7,"WD","SE"
546,1,7,"WD","SE"
29,2,7,"WD","SE"
545,2,7,"WD","SE"
53,1,7,"WD","SE"
338,3,8,"WD","SE"
545,2,8,"WD","SE"
50,4,8,"WD","SE"
76,6,8,"WD","SE"
544,3,8,"WD","SE"
205,2,8,"WD","SE"
9,1,8,"WD","SE"
78,9,8,"WD","SE"
36,6,8,"WD","SE"
67,9,8,"WD","SE"
7,24,8,"WD","SE"
49,1,8,"WD","SE"
14,16,8,"WD","SE"
74,1,8,"WD","SE"
13,4,8,"WD","SE"
547,1,8,"WD","SE"
45,7,8,"WD","SE"
546,1,8,"WD","SE"
77,18,8,"WD","SE"
551,1,8,"WD","SE"
548,1,8,"WD","SE"
1,3,8,"WD","SE"
64,23,8,"WD","SE"
47,10,8,"WD","SE"
12,9,8,"WD","SE"
50,4,9,"WD","SE"
14,16,9,"WD","SE"
13,4,9,"WD","SE"
76,6,9,"WD","SE"
548,1,9,"WD","SE"
64,23,9,"WD","SE"
51,3,9,"WD","SE"
20,6,9,"WD","SE"
11,30,9,"WD","SE"
45,7,9,"WD","SE"
12,9,9,"WD","SE"
33,12,9,"WD","SE"
7,24,9,"WD","SE"
13,4,9,"WD","SE"
53,1,9,"WD","SE"
44,35,9,"WD","SE"
29,2,9,"WD","SE"
4,9,9,"WD","SE"
9,1,9,"WD","SE"
23,7,9,"WD","SE"
6,4,9,"WD","SE"
49,1,9,"WD","SE"
36,6,9,"WD","SE"
205,2,9,"WD","SE"
544,3,9,"WD","SE"
91,8,10,"WD","SE"
61,37,10,"WD","SE"
93,3,10,"WD","SE"
551,1,10,"WD","SE"
17,5,10,"WD","SE"
7,24,10,"WD","SE"
44,35,10,"WD","SE"
47,10,10,"WD","SE"
49,1,10,"WD","SE"
14,16,10,"WD","SE"
32,9,10,"WD","SE"
16,6,10,"WD","SE"
41,1,10,"WD","SE"
92,1,10,"WD","SE"
13,4,10,"WD","SE"
23,7,10,"WD","SE"
4,9,10,"WD","SE"
205,2,10,"WD","SE"
36,6,10,"WD","SE"
82,3,10,"WD","SE"
71,1,10,"WD","SE"
7,24,10,"WD","SE"
52,2,10,"WD","SE"
76,6,10,"WD","SE"
9,1,10,"WD","SE"
61,37,11,"WD","SE"
49,1,11,"WD","SE"
51,3,11,"WD","SE"
13,4,11,"WD","SE"
544,3,11,"WD","SE"
80,10,11,"WD","SE"
74,1,11,"WD","SE"
36,6,11,"WD","SE"
82,3,11,"WD","SE"
545,2,11,"WD","SE"
51,3,11,"WD","SE"
44,35,11,"WD","SE"
38,5,11,"WD","SE"
11,30,11,"WD","SE"
26,41,11,"WD","SE"
28,22,11,"WD","SE"
551,1,11,"WD","SE"
67,9,11,"WD","SE"
13,4,11,"WD","SE"
14,16,11,"WD","SE"
78,9,11,"WD","SE"
92,1,11,"WD","SE"
17,5,11,"WD","SE"
33,12,11,"WD","SE"
57,9,11,"WD","SE"
41,1,12,"WD","SE"
36,6,12,"WD","SE"
43,1,12,"WD","SE"
28,22,12,"WD","SE"
13,4,12,"WD","SE"
16,6,12,"WD","SE"
20,6,12,"WD","SE"
5,9,12,"WD","SE"
14,16,12,"WD","SE"
338,3,12,"WD","SE"
91,8,12,"WD","SE"
93,3,12,"WD","SE"
51,3,12,"WD","SE"
45,7,12,"WD","SE"
57,9,12,"WD","SE"
33,12,12,"WD","SE"
61,37,12,"WD","SE"
52,2,12,"WD","SE"
86,2,12,"WD","SE"
59,5,12,"WD","SE"
78,9,12,"WD","SE"
80,10,12,"WD","SE"
51,3,12,"WD","SE"
36,6,12,"WD","SE"
551,1,12,"WD","SE"
13,4,13,"WD","SE"
37,1,13,"WD","SE"
90,3,13,"WD","SE"
52,2,13,"WD","SE"
51,3,13,"WD","SE"
76,6,13,"WD","SE"
67,9,13,"WD","SE"
29,2,13,"WD","SE"
71,1,13,"WD","SE"
92,1,13,"WD","SE"
78,9,13,"WD","SE"
23,7,13,"WD","SE"
51,3,13,"WD","SE"
7,24,13,"WD","SE"
19,8,13,"WD","SE"
28,22,13,"WD","SE"
11,30,13,"WD","SE"
43,1,13,"WD","SE"
28,22,13,"WD","SE"
36,6,13,"WD","SE"
48,4,13,"WD","SE"
57,9,13,"WD","SE"
32,9,13,"WD","SE"
26,41,13,"WD","SE"
7,24,13,"WD","SE"
58,2,14,"WD","SE"
12,9,14,"WD","SE"
29,2,14,"WD","SE"
64,23,14,"WD","SE"
71,1,14,"WD","SE"
82,3,14,"WD","SE"
4,9,14,"WD","SE"
74,1,14,"WD","SE"
19,8,14,"WD","SE"
90,3,14,"WD","SE"
84,1,14,"WD","SE"
59,5,14,"WD","SE"
9,1,14,"WD","SE"
44,35,14,"WD","SE"
547,1,14,"WD","SE"
32,9,14,"WD","SE"
41,1,14,"WD","SE"
52,2,14,"WD","SE"
45,7,14,"WD","SE"
6,4,14,"WD","SE"
47,10,14,"WD","SE"
338,3,14,"WD","SE"
78,9,14,"WD","SE"
26,41,14,"WD","SE"
5,9,14,"WD","SE"
92,1,15,"WD","SE"
7,24,15,"WD","SE"
77,18,15,"WD","SE"
38,5,15,"WD","SE"
76,6,15,"WD","SE"
58,2,15,"WD","SE"
20,6,15,"WD","SE"
13,4,15,"WD","SE"
5,9,15,"WD","SE"
14,16,15,"WD","SE"
44,35,15,"WD","SE"
80,10,15,"WD","SE"
33,12,15,"WD","SE"
338,3,15,"WD","SE"
36,6,15,"WD","SE"
6,4,15,"WD","SE"
64,23,15,"WD","SE"
19,8,15,"WD","SE"
7,24,15,"WD","SE"
544,3,15,"WD","SE"
45,7,15,"WD","SE"
64,23,15,"WD","SE"
9,1,15,"WD","SE"
84,1,15,"WD","SE"
43,1,15,"WD","SE"
28,22,16,"WD","SE"
59,5,16,"WD","SE"
64,23,16,"WD","SE"
9,1,16,"WD","SE"
53,1,16,"WD","SE"
28,22,16,"WD","SE"
93,3,16,"WD","SE"
74,1,16,"WD","SE"
551,1,16,"WD","SE"
16,6,16,"WD","SE"
544,3,16,"WD","SE"
13,4,16,"WD","SE"
77,18,16,"WD","SE"
545,2,16,"WD","SE"
338,3,16,"WD","SE"
1,3,16,"WD","SE"
33,12,16,"WD","SE"
20,6,16,"WD","SE"
40,6,16,"WD","SE"
57,9,16,"WD","SE"
92,1,16,"WD","SE"
205,2,16,"WD","SE"
4,9,16,"WD","SE"
7,24,16,"WD","SE"
37,1,16,"WD","SE"
20,6,17,"WD","SE"
47,10,17,"WD","SE"
11,30,17,"WD","SE"
1,3,17,"WD","SE"
13,4,17,"WD","SE"
80,10,17,"WD","SE"
338,3,17,"WD","SE"
93,3,17,"WD","SE"
67,9,17,"WD","SE"
17,5,17,"WD","SE"
14,16,17,"WD","SE"
36,6,17,"WD","SE"
45,7,17,"WD","SE"
5,9,17,"WD","SE"
49,1,17,"WD","SE"
58,2,17,"WD","SE"
28,22,17,"WD","SE"
16,6,17,"WD","SE"
51,3,17,"WD","SE"
544,3,17,"WD","SE"
59,5,17,"WD","SE"
7,24,17,"WD","SE"
36,6,17,"WD","SE"
29,2,17,"WD","SE"
33,12,17,"WD","SE"
47,10,18,"WD","SE"
51,3,18,"WD","SE"
76,6,18,"WD","SE"
49,1,18,"WD","SE"
16,6,18,"WD","SE"
36,6,18,"WD","SE"
67,9,18,"WD","SE"
547,1,18,"WD","SE"
23,7,18,"WD","SE"
29,2,18,"WD","SE"
5,9,18,"WD","SE"
13,4,18,"WD","SE"
28,22,18,"WD","SE"
52,2,18,"WD","SE"
205,2,18,"WD","SE"
82,3,18,"WD","SE"
19,8,18,"WD","SE"
36,6,18,"WD","SE"
51,3,18,"WD","SE"
92,1,18,"WD","SE"
41,1,18,"WD","SE"
548,1,18,"WD","SE"
48,4,18,"WD","SE"
93,3,18,"WD","SE"
43,1,18,"WD","SE"
78,9,19,"WD","SE"
20,6,19,"WD","SE"
33,12,19,"WD","SE"
47,10,19,"WD","SE"
44,35,19,"WD","SE"
26,41,19,"WD","SE"
28,22,19,"WD","SE"
544,3,19,"WD","SE"
11,30,19,"WD","SE"
76,6,19,"WD","SE"
44,35,19,"WD","SE"
82,3,19,"WD","SE"
49,1,19,"WD","SE"
53,1,19,"WD","SE"
12,9,19,"WD","SE"
36,6,19,"WD","SE"
7,24,19,"WD","SE"
51,3,19,"WD","SE"
84,1,19,"WD","SE"
205,2,19,"WD","SE"
32,9,19,"WD","SE"
548,1,19,"WD","SE"
77,18,19,"WD","SE"
50,4,19,"WD","SE"
91,8,19,"WD","SE"
33,12,20,"WD","SE"
58,2,20,"WD","SE"
5,9,20,"WD","SE"
9,1,20,"WD","SE"
80,10,20,"WD","SE"
45,7,20,"WD","SE"
82,3,20,"WD","SE"
13,4,20,"WD","SE"
43,1,20,"WD","SE"
44,35,20,"WD","SE"
546,1,20,"WD","SE"
52,2,20,"WD","SE"
57,9,20,"WD","SE"
5,9,20,"WD","SE"
86,2,20,"WD","SE"
80,10,20,"WD","SE"
47,10,20,"WD","SE"
26,41,20,"WD","SE"
547,1,20,"WD","SE"
50,4,20,"WD","SE"
40,6,20,"WD","SE"
90,3,20,"WD","SE"
6,4,20,"WD","SE"
44,35,20,"WD","SE"
205,2,20,"WD","SE"
32,9,21,"WD","SE"
91,8,21,"WD","SE"
58,2,21,"WD","SE"
9,1,21,"WD","SE"
7,24,21,"WD","SE"
71,1,21,"WD","SE"
547,1,21,"WD","SE"
12,9,21,"WD","SE"
52,2,21,"WD","SE"
546,1,21,"WD","SE"
16,6,21,"WD","SE"
36,6,21,"WD","SE"
86,2,21,"WD","SE"
38,5,21,"WD","SE"
7,24,21,"WD","SE"
5,9,21,"WD","SE"
80,10,21,"WD","SE"
6,4,21,"WD","SE"
37,1,21,"WD","SE"
33,12,21,"WD","SE"
84,1,21,"WD","SE"
51,3,21,"WD","SE"
13,4,21,"WD","SE"
1,3,21,"WD","SE"
44,35,21,"WD","SE"
72,8,22,"WD","SE"
6,4,22,"WD","SE"
80,10,22,"WD","SE"
28,22,22,"WD","SE"
57,9,22,"WD","SE"
33,12,22,"WD","SE"
11,30,22,"WD","SE"
51,3,22,"WD","SE"
16,6,22,"WD","SE"
13,4,22,"WD","SE"
71,1,22,"WD","SE"
545,2,22,"WD","SE"
64,23,22,"WD","SE"
61,37,22,"WD","SE"
33,12,22,"WD","SE"
12,9,22,"WD","SE"
48,4,22,"WD","SE"
52,2,22,"WD","SE"
551,1,22,"WD","SE"
57,9,22,"WD","SE"
7,24,22,"WD","SE"
1,3,22,"WD","SE"
82,3,22,"WD","SE"
548,1,22,"WD","SE"
19,8,22,"WD","SE"
86,2,23,"WD","SE"
72,8,23,"WD","SE"
51,3,23,"WD","SE"
36,6,23,"WD","SE"
205,2,23,"WD","SE"
74,1,23,"WD","SE"
78,9,23,"WD","SE"
23,7,23,"WD","SE"
92,1,23,"WD","SE"
7,24,23,"WD","SE"
64,23,23,"WD","SE"
93,3,23,"WD","SE"
41,1,23,"WD","SE"
338,3,23,"WD","SE"
6,4,23,"WD","SE"
19,8,23,"WD","SE"
48,4,23,"WD","SE"
38,5,23,"WD","SE"
4,9,23,"WD","SE"
32,9,23,"WD","SE"
71,1,23,"WD","SE"
51,3,23,"WD","SE"
49,1,23,"WD","SE"
52,2,23,"WD","SE"
36,6,23,"WD","SE"
11,30,24,"WD","SE"
72,8,24,"WD","SE"
92,1,24,"WD","SE"
7,24,24,"WD","SE"
82,3,24,"WD","SE"
93,3,24,"WD","SE"
50,4,24,"WD","SE"
29,2,24,"WD","SE"
53,1,24,"WD","SE"
1,3,24,"WD","SE"
19,8,24,"WD","SE"
12,9,24,"WD","SE"
91,8,24,"WD","SE"
71,1,24,"WD","SE"
23,7,24,"WD","SE"
80,10,24,"WD","SE"
78,9,24,"WD","SE"
64,23,24,"WD","SE"
9,1,24,"WD","SE"
5,9,24,"WD","SE"
5,9,24,"WD","SE"
205,2,24,"WD","SE"
45,7,24,"WD","SE"
51,3,24,"WD","SE"
544,3,24,"WD","SE"
61,37,25,"WD","SE"
36,6,25,"WD","SE"
74,1,25,"WD","SE"
71,1,25,"WD","SE"
4,9,25,"WD","SE"
76,6,25,"WD","SE"
93,3,25,"WD","SE"
38,5,25,"WD","SE"
33,12,25,"WD","SE"
92,1,25,"WD","SE"
80,10,25,"WD","SE"
7,24,25,"WD","SE"
49,1,25,"WD","SE"
19,8,25,"WD","SE"
77,18,25,"WD","SE"
17,5,25,"WD","SE"
59,5,25,"WD","SE"
12,9,25,"WD","SE"
40,6,25,"WD","SE"
7,24,25,"WD","SE"
28,22,25,"WD","SE"
53,1,25,"WD","SE"
48,4,25,"WD","SE"
23,7,25,"WD","SE"
67,9,25,"WD","SE"
26,41,26,"WD","SE"
36,6,26,"WD","SE"
51,3,26,"WD","SE"
13,4,26,"WD","SE"
12,9,26,"WD","SE"
76,6,26,"WD","SE"
78,9,26,"WD","SE"
16,6,26,"WD","SE"
29,2,26,"WD","SE"
23,7,26,"WD","SE"
14,16,26,"WD","SE"
32,9,26,"WD","SE"
61,37,26,"WD","SE"
547,1,26,"WD","SE"
74,1,26,"WD","SE"
20,6,26,"WD","SE"
59,5,26,"WD","SE"
44,35,26,"WD","SE"
57,9,26,"WD","SE"
82,3,26,"WD","SE"
28,22,26,"WD","SE"
48,4,26,"WD","SE"
33,12,26,"WD","SE"
1,3,26,"WD","SE"
47,10,26,"WD","SE"
43,1,27,"WD","SE"
50,4,27,"WD","SE"
29,2,27,"WD","SE"
44,35,27,"WD","SE"
7,24,27,"WD","SE"
59,5,27,"WD","SE"
23,7,27,"WD","SE"
32,9,27,"WD","SE"
57,9,27,"WD","SE"
51,3,27,"WD","SE"
72,8,27,"WD","SE"
26,41,27,"WD","SE"
52,2,27,"WD","SE"
544,3,27,"WD","SE"
14,16,27,"WD","SE"
36,6,27,"WD","SE"
84,1,27,"WD","SE"
545,2,27,"WD","SE"
44,35,27,"WD","SE"
82,3,27,"WD","SE"
5,9,27,"WD","SE"
77,18,27,"WD","SE"
28,22,27,"WD","SE"
92,1,27,"WD","SE"
36,6,27,"WD","SE"
90,3,28,"WD","SE"
71,1,28,"WD","SE"
36,6,28,"WD","SE"
20,6,28,"WD","SE"
4,9,28,"WD","SE"
50,4,28,"WD","SE"
80,10,28,"WD","SE"
548,1,28,"WD","SE"
28,22,28,"WD","SE"
64,23,28,"WD","SE"
544,3,28,"WD","SE"
19,8,28,"WD","SE"
32,9,28,"WD","SE"
13,4,28,"WD","SE"
11,30,28,"WD","SE"
76,6,28,"WD","SE"
28,22,28,"WD","SE"
33,12,28,"WD","SE"
6,4,28,"WD","SE"
13,4,28,"WD","SE"
38,5,28,"WD","SE"
5,9,28,"WD","SE"
92,1,28,"WD","SE"
547,1,28,"WD","SE"
91,8,28,"WD","SE"
76,6,29,"WD","SE"
49,1,29,"WD","SE"
57,9,29,"WD","SE"
36,6,29,"WD","SE"
28,22,29,"WD","SE"
547,1,29,"WD","SE"
7,24,29,"WD","SE"
23,7,29,"WD","SE"
50,4,29,"WD","SE"
86,2,29,"WD","SE"
45,7,29,"WD","SE"
13,4,29,"WD","SE"
43,1,29,"WD","SE"
80,10,29,"WD","SE"
72,8,29,"WD","SE"
44,35,29,"WD","SE"
90,3,29,"WD","SE"
82,3,29,"WD","SE"
13,4,29,"WD","SE"
7,24,29,"WD","SE"
16,6,29,"WD","SE"
36,6,29,"WD","SE"
48,4,29,"WD","SE"
37,1,29,"WD","SE"
67,9,29,"WD","SE"
76,6,30,"WD","SE"
1,3,30,"WD","SE"
5,9,30,"WD","SE"
4,9,30,"WD","SE"
29,2,30,"WD","SE"
205,2,30,"WD","SE"
45,7,30,"WD","SE"
59,5,30,"WD","SE"
36,6,30,"WD","SE"
7,24,30,"WD","SE"
77,18,30,"WD","SE"
32,9,30,"WD","SE"
16,6,30,"WD","SE"
6,4,30,"WD","SE"
74,1,30,"WD","SE"
19,8,30,"WD","SE"
90,3,30,"WD","SE"
44,35,30,"WD","SE"
80,10,30,"WD","SE"
64,23,30,"WD","SE"
23,7,30,"WD","SE"
44,35,30,"WD","SE"
14,16,30,"WD","SE"
84,1,30,"WD","SE"
545,2,30,"WD","SE"
64,23,31,"WD","SE"
93,3,31,"WD","SE"
44,35,31,"WD","SE"
5,9,31,"WD","SE"
44,35,31,"WD","SE"
76,6,31,"WD","SE"
82,3,31,"WD","SE"
61,37,31,"WD","SE"
58,2,31,"WD","SE"
20,6,31,"WD","SE"
53,1,31,"WD","SE"
16,6,31,"WD","SE"
59,5,31,"WD","SE"
71,1,31,"WD","SE"
4,9,31,"WD","SE"
19,8,31,"WD","SE"
28,22,31,"WD","SE"
57,9,31,"WD","SE"
45,7,31,"WD","SE"
48,4,31,"WD","SE"
49,1,31,"WD","SE"
548,1,31,"WD","SE"
77,18,31,"WD","SE"
67,9,31,"WD","SE"
7,24,31,"WD","SE"
47,10,32,"WD","SE"
32,9,32,"WD","SE"
33,12,32,"WD","SE"
37,1,32,"WD","SE"
90,3,32,"WD","SE"
40,6,32,"WD","SE"
91,8,32,"WD","SE"
82,3,32,"WD","SE"
28,22,32,"WD","SE"
19,8,32,"WD","SE"
80,10,32,"WD","SE"
57,9,32,"WD","SE"
71,1,32,"WD","SE"
6,4,32,"WD","SE"
13,4,32,"WD","SE"
9,1,32,"WD","SE"
57,9,32,"WD","SE"
5,9,32,"WD","SE"
12,9,32,"WD","SE"
78,9,32,"WD","SE"
67,9,32,"WD","SE"
52,2,32,"WD","SE"
545,2,32,"WD","SE"
17,5,32,"WD","SE"
23,7,32,"WD","SE"
544,3,33,"WD","SE"
40,6,33,"WD","SE"
64,23,33,"WD","SE"
36,6,33,"WD","SE"
90,3,33,"WD","SE"
547,1,33,"WD","SE"
38,5,33,"WD","SE"
67,9,33,"WD","SE"
50,4,33,"WD","SE"
41,1,33,"WD","SE"
48,4,33,"WD","SE"
76,6,33,"WD","SE"
12,9,33,"WD","SE"
205,2,33,"WD","SE"
548,1,33,"WD","SE"
44,35,33,"WD","SE"
7,24,33,"WD","SE"
546,1,33,"WD","SE"
84,1,33,"WD","SE"
13,4,33,"WD","SE"
338,3,33,"WD","SE"
51,3,33,"WD","SE"
17,5,33,"WD","SE"
53,1,33,"WD","SE"
16,6,33,"WD","SE"
43,1,34,"WD","SE"
28,22,34,"WD","SE"
7,24,34,"WD","SE"
64,23,34,"WD","SE"
28,22,34,"WD","SE"
51,3,34,"WD","SE"
23,7,34,"WD","SE"
29,2,34,"WD","SE"
44,35,34,"WD","SE"
38,5,34,"WD","SE"
16,6,34,"WD","SE"
48,4,34,"WD","SE"
82,3,34,"WD","SE"
57,9,34,"WD","SE"
7,24,34,"WD","SE"
82,3,34,"WD","SE"
14,16,34,"WD","SE"
92,1,34,"WD","SE"
49,1,34,"WD","SE"
36,6,34,"WD","SE"
77,18,34,"WD","SE"
76,6,34,"WD","SE"
53,1,34,"WD","SE"
71,1,34,"WD","SE"
59,5,34,"WD","SE"
57,9,35,"WD","SE"
16,6,35,"WD","SE"
64,23,35,"WD","SE"
90,3,35,"WD","SE"
82,3,35,"WD","SE"
58,2,35,"WD","SE"
33,12,35,"WD","SE"
28,22,35,"WD","SE"
61,37,35,"WD","SE"
11,30,35,"WD","SE"
544,3,35,"WD","SE"
40,6,35,"WD","SE"
49,1,35,"WD","SE"
41,1,35,"WD","SE"
72,8,35,"WD","SE"
78,9,35,"WD","SE"
91,8,35,"WD","SE"
50,4,35,"WD","SE"
9,1,35,"WD","SE"
12,9,35,"WD","SE"
20,6,35,"WD","SE"
547,1,35,"WD","SE"
6,4,35,"WD","SE"
26,41,35,"WD","SE"
57,9,35,"WD","SE"
5,9,36,"WD","SE"
52,2,36,"WD","SE"
28,22,36,"WD","SE"
6,4,36,"WD","SE"
80,10,36,"WD","SE"
19,8,36,"WD","SE"
48,4,36,"WD","SE"
26,41,36,"WD","SE"
45,7,36,"WD","SE"
551,1,36,"WD","SE"
546,1,36,"WD","SE"
33,12,36,"WD","SE"
1,3,36,"WD","SE"
64,23,36,"WD","SE"
49,1,36,"WD","SE"
11,30,36,"WD","SE"
545,2,36,"WD","SE"
57,9,36,"WD","SE"
93,3,36,"WD","SE"
86,2,36,"WD","SE"
36,6,36,"WD","SE"
53,1,36,"WD","SE"
82,3,36,"WD","SE"
78,9,36,"WD","SE"
82,3,36,"WD","SE"
546,1,37,"WD","SE"
17,5,37,"WD","SE"
7,24,37,"WD","SE"
28,22,37,"WD","SE"
28,22,37,"WD","SE"
544,3,37,"WD","SE"
44,35,37,"WD","SE"
47,10,37,"WD","SE"
16,6,37,"WD","SE"
82,3,37,"WD","SE"
51,3,37,"WD","SE"
20,6,37,"WD","SE"
90,3,37,"WD","SE"
45,7,37,"WD","SE"
11,30,37,"WD","SE"
44,35,37,"WD","SE"
13,4,37,"WD","SE"
49,1,37,"WD","SE"
545,2,37,"WD","SE"
33,12,37,"WD","SE"
338,3,37,"WD","SE"
14,16,37,"WD","SE"
13,4,37,"WD","SE"
64,23,37,"WD","SE"
71,1,37,"WD","SE"
47,10,38,"WD","SE"
551,1,38,"WD","SE"
78,9,38,"WD","SE"
49,1,38,"WD","SE"
32,9,38,"WD","SE"
74,1,38,"WD","SE"
50,4,38,"WD","SE"
19,8,38,"WD","SE"
17,5,38,"WD","SE"
9,1,38,"WD","SE"
52,2,38,"WD","SE"
7,24,38,"WD","SE"
67,9,38,"WD","SE"
4,9,38,"WD","SE"
545,2,38,"WD","SE"
82,3,38,"WD","SE"
13,4,38,"WD","SE"
72,8,38,"WD","SE"
44,35,38,"WD","SE"
59,5,38,"WD","SE"
26,41,38,"WD","SE"
64,23,38,"WD","SE"
64,23,38,"WD","SE"
44,35,38,"WD","SE"
546,1,38,"WD","SE"
53,1,39,"WD","SE"
32,9,39,"WD","SE"
551,1,39,"WD","SE"
61,37,39,"WD","SE"
545,2,39,"WD","SE"
78,9,39,"WD","SE"
57,9,39,"WD","SE"
51,3,39,"WD","SE"
47,10,39,"WD","SE"
52,2,39,"WD","SE"
64,23,39,"WD","SE"
33,12,39,"WD","SE"
544,3,39,"WD","SE"
93,3,39,"WD","SE"
20,6,39,"WD","SE"
48,4,39,"WD","SE"
80,10,39,"WD","SE"
1,3,39,"WD","SE"
38,5,39,"WD","SE"
51,3,39,"WD","SE"
37,1,39,"WD","SE"
72,8,39,"WD","SE"
338,3,39,"WD","SE"
16,6,39,"WD","SE"
26,41,39,"WD","SE"
546,1,40,"WD","SE"
86,2,40,"WD","SE"
57,9,40,"WD","SE"
205,2,40,"WD","SE"
44,35,40,"WD","SE"
64,23,40,"WD","SE"
338,3,40,"WD","SE"
38,5,40,"WD","SE"
91,8,40,"WD","SE"
544,3,40,"WD","SE"
548,1,40,"WD","SE"
43,1,40,"WD","SE"
5,9,40,"WD","SE"
84,1,40,"WD","SE"
4,9,40,"WD","SE"
19,8,40,"WD","SE"
48,4,40,"WD","SE"
16,6,40,"WD","SE"
32,9,40,"WD","SE"
23,7,40,"WD","SE"
36,6,40,"WD","SE"
